counter,Session.ID,FailingMethod,Question.ID,Answer.duration_seconds,Answer.timestamp,Answer.confidence,Answer.difficulty,TP,TN,FN,FP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.ID,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.whereLearnedToCode,Worker.country,Worker.programmingLanguage
1585,904Ai-7c-7A-568,HIT08_54,105,542.749,Tue 2015 Jul 07 17:57:50.49,3,3,0,1,0,0,NO,3,The string variable was created with type first with a good; easy to remember alias.,1,1,321Ei-7C3c96-3,3,Professional_Developer,5,40,Male,University,USA,SQL
1587,888eA0c4i38-1,HIT08_54,105,428.379,Tue 2015 Jul 07 20:06:13.78,3,3,0,0,0,1,YES,3,The variable 'str' could be more descriptively; like 'localStr'.  Other than that; I don't think there's a problem.,1,1,28Gc-2i-9C-18-2:442cA-6G6i-749,4,Professional_Developer,14,36,Female,University,USA,c++
1589,872GA2G-5c-332,HIT08_54,105,117.532,Tue 2015 Jul 07 21:09:53.56,5,1,0,1,0,0,NO,3,"I think it is perfectly normal to have a String parameter whose name is ""str"".",1,1,434Ci3a0c-1-68,4,Professional_Developer,33,57,Male,University;Web;Other Self-study; books,USA,C#
1590,864EG8E-2A-810,HIT08_54,105,69.469,Tue 2015 Jul 07 21:38:44.68,5,1,0,1,0,0,NO,3,"The variable str is ""fr__POSIX"" so it's not null and it obeys the length rules laid out",1,1,529EI4e7C696,3,Professional_Developer,8,29,Male,High School;University;Web,United States of America,Java
1593,832ca0E-8c02-5,HIT08_54,105,38.282,Wed 2015 Jul 08 00:50:46.51,5,1,0,1,0,0,NO,3,No issue,1,1,658ge-9g0G8-33,4,Professional_Developer,5,36,Male,University,USA,Java
1595,808gi4e-1e-72-6,HIT08_54,105,39.571,Wed 2015 Jul 08 09:55:10.75,5,2,0,1,0,0,NO,3,The argument passed in is a String type; so there are no problems there.,1,1,881AC0I2E-625:135cI3E-7e8-86,5,Professional_Developer,7,24,Male,High School;University;Web,United States,C++;Java;PHP
1597,792gc-7C-5C-7-8-8,HIT08_54,105,149.014,Wed 2015 Jul 08 16:01:26.73,5,1,0,1,0,0,NO,3,There is no error with the String too. It is correct. ,1,1,1085iG9e-2C-6-57,5,Professional_Developer,3,24,Male,High School;University,India,Java
1601,775cA-3g8i-52-3,HIT07_33,99,143.136,Tue 2015 Jul 07 14:49:26.02,3,3,0,1,0,0,NO,3,array is initiated; so calling length is fine.  I don't think it's related to NullPointerException,3,3,10Ei5i-5c-61-9,5,Professional_Developer,7,28,Male,University,United States,visual fox pro
1607,754Ec-7e5G8-78,HIT07_33,99,49.21,Tue 2015 Jul 07 17:12:42.47,5,1,0,1,0,0,NO,3,the code will work fine in this clause; because the array length is 3,3,3,94iC8I-7g2-6-9:176ac-2C-6e7-94,3,Professional_Developer,25,42,Male,High School;University;Web,United States of America,C#; C++
1608,751eC-4E0e597,HIT07_33,99,41.297,Tue 2015 Jul 07 17:25:16.76,0,3,0,0,0,0,IDK,3,Error could also be here but unsure. We call on array in this part; but if array is indeed null and bypasses the first error check; the nullpointerexception could be thrown right here.,3,3,307Cg-5C7a4-4-3:881AI5C9I3-85,4,Professional_Developer,4,22,Male,University,USA,Java; C++
1609,748Ce-3E4I-110,HIT07_33,99,46.552,Tue 2015 Jul 07 18:14:03.16,4,2,0,1,0,0,NO,3,This looks like it's just creating a default empty array if the array that was used as input doesn't have any values. This looks ok.,3,3,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5,32,Male,University,USA,SQL
1616,87iA5i-8C-1-79,HIT07_33,99,52.37,Fri 2015 Jul 10 21:09:35.03,4,3,0,1,0,0,NO,3,array.length is just figuring out the length of the array; which isn't null from the test; so this shouldn't cause an exception.,3,3,40Ag4a-1c-41-2,3,Professional_Developer,3,25,Female,Web,United States,php; python; javascript
1618,74gI-7g-7a00-2,HIT07_33,99,754.688,Sat 2015 Jul 11 09:27:10.33,3,4,0,1,0,0,NO,3,The condition will check for array length and if it is zero; it return empty class array only.It may not result in null pointer exception.,3,3,75IG0G-7C6-30:286AC-3A-2g0-74:3aI0C8I-9-2-5,4,Professional_Developer,9,33,Female,University,india,PHP
1620,53ea-1C-3g680,HIT07_33,99,177.438,Sat 2015 Jul 11 23:22:40.41,3,4,0,1,0,0,NO,2,If the length of array is '0' then returning an empty immutable class array .ArrayUtils from org.apache.commons.lang package,3,3,29ii5g2i4-31,5,Professional_Developer,2,30,Male,University,USA,java; peoplesoft
1621,103AC-6A0G-68-7,HIT05_35,74,131.759,Tue 2015 Jul 07 14:49:42.79,5,2,0,0,0,1,YES,2,This line will not return the correct type if the array is null.,1,1,22Ce-7c-5C-5-49,5,Professional_Developer,8,29,Male,High School;University,USA,Java
1623,91Cc4i3a000,HIT05_35,74,142.48,Tue 2015 Jul 07 15:54:47.21,4,4,0,0,0,1,YES,2,Getting an object of type List<String> and trying to convert it into List<Object[]> instead. This won't work. When you're doing listObj.add(); it is adding an object to the list. ,1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
1624,97gI6G0a19-4,HIT05_35,74,281.652,Tue 2015 Jul 07 16:09:09.70,3,3,0,1,0,0,NO,2,The method should prevent a null array type.,1,1,127IC0c0A-56-3,4,Professional_Developer,15,41,Female,University;Other junior high computer class,USA,c sharp
1633,58cE1g1G-610,HIT05_35,74,59.859,Wed 2015 Jul 08 00:04:20.99,5,3,0,1,0,0,NO,2,There is no issue in invocation of getClass.,1,1,629Ee-9e7e9-32,4,Professional_Developer,8,37,Male,University,India,C#;PHP;Java
1634,55Ie-8c-8i5-6-8,HIT05_35,74,36.125,Wed 2015 Jul 08 00:43:44.92,1,5,0,1,0,0,NO,2,"Cannot establish relationship of ""test"" with the ""source code""",1,1,611eg3E-4C-3-1-2,3,Professional_Developer,14,37,Male,University;Web,PHILIPPINES,PHP; VBA
1635,52eG5c0I65-6,HIT05_35,74,67.645,Wed 2015 Jul 08 01:04:11.18,5,1,0,1,0,0,NO,2,array was null so this code isn't run,1,1,645ca0i0i87-5:419ee1I0A201,5,Professional_Developer,20,25,Male,High School;University;Other i really dont remember a time when i couldnt,USA,c++
1636,46aa0I3i00-6,HIT05_35,74,129.026,Wed 2015 Jul 08 02:08:22.15,4,3,0,0,0,1,YES,2,ArrayUtils.add() method accepts Object parameters and not String. So using T type converts your runtime objects to String and not as Objects.  So modify the class to use Objects instead of T type for this operation alone. Use a cast check if required; but stick to Object classtype for this. Alternatively; you can write your own add() method. Ask me if you need more help on this.,1,1,707eg-6e-2a05-2,5,Professional_Developer,3,24,Male,High School;University,India,Java
1637,7AE9I-8I-27-8,HIT05_35,74,514.987,Fri 2015 Jul 10 20:55:31.87,4,4,0,0,0,1,YES,2,If the element is null it shouldn't be set to Object.class; that way it doesn't trigger an exception since it's set to an object instead. ,1,1,40Ag4a-1c-41-2,3,Professional_Developer,3,25,Female,Web,United States,php; python; javascript
1639,7ie5i9i-213,HIT05_35,74,331.934,Sat 2015 Jul 11 09:49:31.85,3,3,0,1,0,0,NO,2,"It's a valid assignment which is happening in ""getClass"" no problem there.",1,1,1504ic8g0I130:312cI-5a9I-1-82:10eG-8i5a-618,5,Professional_Developer,8,33,Male,Web,India,C#
1641,774ie-7E4G-2-4-6,HIT07_33,100,102.053,Tue 2015 Jul 07 14:50:00.77,5,2,0,1,0,0,NO,3,"There is no issue with the variable ""classes"" which is an array of Class objects. The problem in this code is that there is no check for null elements in the parameter ""array"". This check should happen inside the for loop before line 910.",1,1,7gG-1G-3C163,4,Professional_Developer,5,29,Male,University;Other On the job,USA,Python; SQL; Java
1642,771ac0e8G-248,HIT07_33,100,33.953,Tue 2015 Jul 07 15:01:26.92,3,3,0,0,0,1,YES,3,yes there is an issue with the classes variable,1,1,35eA-7i-2a656,5,Professional_Developer,3,25,Male,University,India,JAVA
1644,765ce-7a-9E-4-62,HIT07_33,100,224.278,Tue 2015 Jul 07 15:45:38.24,3,3,0,0,0,1,YES,3,"The syntax was missing.    There is no ""class definition"" of an array (you can't find it in any .class file); they're a part of the language itself.",1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
1645,756Ig-5G2I-7-2-3,HIT07_33,100,174.906,Tue 2015 Jul 07 16:18:43.47,4,3,0,1,0,0,NO,3,The null pointer error comes when index 1 of array is accessed; as it is null. So my money is on line 910 being the actual issue as that is the only place array(1) can be accessed. However; as I am not an expert in Java classes; it is possible it could happen earlier; but I doubt it.,1,1,27Ei-8i0A-3-59:15cG-7i7C996,3,Professional_Developer,23,44,Male,High School;University,USA,RPG; Visual Basic
1648,747GA3e-1C4-4-7,HIT07_33,100,557.338,Tue 2015 Jul 07 18:25:11.05,0,5,0,0,0,0,IDK,3,I cant imagine the need to build this statement using classes.,1,1,321Ei-7C3c96-3,3,Professional_Developer,5,40,Male,University,USA,SQL
1649,744Eg-8a-5g624,HIT07_33,100,424.476,Tue 2015 Jul 07 19:04:31.76,3,4,0,1,0,0,NO,3,I haven't done a lot of templates in Java; but I believe that the syntax is correct. I believe it is declaring a array of a generic type of Class based on the array.length; which was already verified above as non-zero. I would rate my confidence higher; but like I said; I'm a little rusty on generics.,1,1,333aA2c-1a4-28,5,Professional_Developer,32,48,Male,High School;University;Web,United States,C++; PHP; JavaScript; HTML
1651,738IG-5C6G651,HIT07_33,100,163.87,Tue 2015 Jul 07 20:02:48.05,5,3,0,0,0,1,YES,2,Class<?> is not valid,1,1,446ic-1c-4E-1-37,4,Professional_Developer,12,35,Male,University,US,ruby
1653,729cg-9e0C2-38,HIT07_33,100,158.221,Tue 2015 Jul 07 21:21:01.86,5,2,0,1,0,0,NO,2,"A array named ""classes"" is presumably created; but we don't know what type it is. I haven't worked with Java for many years; but I think this line of code is okay. I think the problem in the code is using ""getClass"" in relation to a null or undefined array element.",1,1,434Ci3a0c-1-68,4,Professional_Developer,33,57,Male,University;Web;Other Self-study; books,USA,C#
1657,89GI-9A0c750,HIT07_33,100,333.886,Fri 2015 Jul 10 20:11:45.97,5,3,0,1,0,0,NO,2,The wildcard in the generic just means you can use any type,1,1,15GG-1G-6I44-8:1540CE2g-7G26-4,5,Professional_Developer,10,32,Male,University;Web,USA,php
1658,86Eg-2C-2A-1-9-9,HIT07_33,100,1095.039,Sat 2015 Jul 11 00:28:39.90,5,2,0,1,0,0,NO,2,variable classes is valid legal definition.However it is not valid to declare the length of the array in declaration of the array as new Class[array.length],1,1,101GC1i5g-7-61:1008II-5a4e60-9:110gg-3i2G-6-94,5,Professional_Developer,15,35,Male,University;Web;Other Private Institute,INDIA,Java
1659,73ii-6A1G-333,HIT07_33,100,219.977,Sat 2015 Jul 11 10:41:27.63,2,2,0,1,0,0,NO,3,the class <>  is like a set type it can't able to hold array[] value,1,1,20ca-1G-6C-3-7-3:10AE4G-4a370:46AI8G-4A8-2-2,5,Professional_Developer,2,25,Male,University,india,java
1661,103AC-6A0G-68-7,HIT05_35,71,36.873,Tue 2015 Jul 07 14:50:19.66,0,2,0,0,0,0,IDK,3,It should be better if the function took a class instead of an object.,1,1,22Ce-7c-5C-5-49,5,Professional_Developer,8,29,Male,High School;University,USA,Java
1663,91Cc4i3a000,HIT05_35,71,140.081,Tue 2015 Jul 07 15:57:07.29,4,4,0,1,0,0,NO,3,No; there is not an issue  ,1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
1664,97gI6G0a19-4,HIT05_35,71,177.318,Tue 2015 Jul 07 16:12:07.01,4,3,0,1,0,0,NO,3,The if statement prevents null values.,1,1,127IC0c0A-56-3,4,Professional_Developer,15,41,Female,University;Other junior high computer class,USA,c sharp
1673,58cE1g1G-610,HIT05_35,71,55.84,Wed 2015 Jul 08 00:05:16.83,5,3,0,1,0,0,NO,3,There is no issue in definition of element variable which could have caused the failure.,1,1,629Ee-9e7e9-32,4,Professional_Developer,8,37,Male,University,India,C#;PHP;Java
1674,55Ie-8c-8i5-6-8,HIT05_35,71,34.138,Wed 2015 Jul 08 00:44:19.06,1,5,0,1,0,0,NO,3,"Could not establish relationship between ""test"" and the ""source code""",1,1,611eg3E-4C-3-1-2,3,Professional_Developer,14,37,Male,University;Web,PHILIPPINES,PHP; VBA
1675,52eG5c0I65-6,HIT05_35,71,289.359,Wed 2015 Jul 08 01:09:00.54,5,1,0,1,0,0,NO,3,no; the generic is fine. honestly this looks more like an issue with java being stupid than a programmer error. it's their fault for being open to accepting nulls anyways. suckers!,1,1,645ca0i0i87-5:419ee1I0A201,5,Professional_Developer,20,25,Male,High School;University;Other i really dont remember a time when i couldnt,USA,c++
1676,46aa0I3i00-6,HIT05_35,71,211.888,Wed 2015 Jul 08 02:11:54.04,3,4,0,0,0,1,YES,3,This type could be the chief reason for the error happening. It shouldn't be passed readily. Have an if check before you pass the highlighted variable directly to add() method.,1,1,707eg-6e-2a05-2,5,Professional_Developer,3,24,Male,High School;University,India,Java
1677,7AE9I-8I-27-8,HIT05_35,71,146.897,Fri 2015 Jul 10 20:57:58.77,3,3,0,1,0,0,NO,3,T is just a declaration so it shouldn't be a problem. ,1,1,40Ag4a-1c-41-2,3,Professional_Developer,3,25,Female,Web,United States,php; python; javascript
1679,7ie5i9i-213,HIT05_35,71,665.286,Sat 2015 Jul 11 10:00:37.14,3,4,0,1,0,0,NO,3,The string element seems to be  defined correctly (no problem with that); the problem seems to be with copying array.,1,1,1504ic8g0I130:312cI-5a9I-1-82:10eG-8i5a-618,5,Professional_Developer,8,33,Male,Web,India,C#
1685,89GE6I-7G22-6,HIT05_35,76,326.619,Tue 2015 Jul 07 16:25:22.43,5,3,0,1,0,0,NO,1,I believe it is the casting at 3290 that is the issue as copyArrayGrow1 returns an object.,1,1,27Ei-8i0A-3-59:15cG-7i7C996,3,Professional_Developer,23,44,Male,High School;University,USA,RPG; Visual Basic
1688,74IE5g1C5-97,HIT05_35,76,218.174,Tue 2015 Jul 07 20:10:18.42,1,4,0,0,0,1,YES,1,I'm not confident in this one but I think it's possible that this could be causing a class cast exception because you are attempting to get the class of an element here within an array. There may be an issue with the type of variable there,1,1,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5,32,Male,University,USA,SQL
1695,50cC2e-2C-182,HIT05_35,76,222.366,Wed 2015 Jul 08 01:33:01.55,3,4,0,0,0,1,YES,1,It returns a String and the Class type is looking for an Object.,1,1,686GG7a1c856,5,Professional_Developer,10,35,Male,University;Web,USA,Java; Javascript
1697,8ga4a9G3-4-6,HIT05_35,76,478.247,Fri 2015 Jul 10 20:13:37.51,5,3,0,1,0,0,NO,1,the method public static Object[] add(Object[] array; Object element) Copies the given array and adds the given element at the end of the new array. The new array contains the same elements of the input array plus the given element in the last position. The component type of the new array is the same as that of the input array.    If the input array is null; a new one element array is returned whose component type is the same as the element; unless the element itself is null; in which case the return type is Object[] ==> so we would end up with java.lang.ClassCastException Ljava.lang.Object; cannot be cast to Ljava.lang.String;,1,1,11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,4,Professional_Developer,20,45,Male,University,US,Java; JEE
1699,8cG-5A-7g2-2-9,HIT05_35,76,35.931,Sat 2015 Jul 11 09:08:05.32,3,3,0,0,0,1,YES,1,NO IDEA,1,1,5ai0i-8E-72-1,3,Professional_Developer,5,55,Female,University,INDIA,java
1700,5cC-1c-9C-9-32,HIT05_35,76,2871.16,Sat 2015 Jul 11 14:59:01.32,5,3,0,1,0,0,NO,1,returns element getClass which is valid class java.[Ljava.lang.String;,1,1,101GC1i5g-7-61:1008II-5a4e60-9:110gg-3i2G-6-94,5,Professional_Developer,15,35,Male,University;Web;Other Private Institute,INDIA,Java
1701,943ac-8i-3I5-42,HIT08_54,122,101.541,Tue 2015 Jul 07 14:52:25.29,5,1,0,1,0,0,NO,1,The issue is that the input has two underscores.,1,1,22Ce-7c-5C-5-49,5,Professional_Developer,8,29,Male,High School;University,USA,Java
1704,919cA0c3c01-5,HIT08_54,122,62.494,Tue 2015 Jul 07 16:16:01.25,0,5,0,0,0,0,IDK,1,I'm not familiar with this type of error. ,1,1,205Ai1c-6A95-2,3,Professional_Developer,11,34,Male,High School;University;Web,United States of America,MAGIC; C++
1706,903Ci0g3I094,HIT08_54,122,617.83,Tue 2015 Jul 07 17:27:48.89,5,2,0,1,0,0,NO,1,charAt(4) at line 114 evaluates to 'P' and that doesn't cause the test in the next line to be true.,1,1,299EC-4G-4a-3-89,4,Professional_Developer,3,33,Female,University,US,SQL; Java
1714,839cI-3C0I-477,HIT08_54,122,327.826,Wed 2015 Jul 08 00:01:24.39,5,3,0,1,0,0,NO,1,Line 114: char ch4 = str.charAt(4);  The length of the string is 9; and the character at position 4 is P; so I do not see this as causing the exception to be thrown from line 114.,1,1,630AE4g-9A-5-50,3,Professional_Developer,12,30,Male,High School;University;Web,United States,Javascript; Java
1718,799eC-7I7i-305,HIT08_54,122,307.598,Wed 2015 Jul 08 13:20:32.38,5,3,0,0,0,1,YES,1,ch3 variable has _ as its value and its ASCII is greater than Z's ASCII.  It goes into the if condition and throws the given exception.,1,1,1014aA5c4G-408:694aI4G-3E-8-3-6,5,Professional_Developer,3,25,Male,University,India,c#
1721,943ac-8i-3I5-42,HIT08_54,114,19.572,Tue 2015 Jul 07 14:52:44.86,5,1,0,1,0,0,NO,2,The issue is that the input has two underscores.,3,1,22Ce-7c-5C-5-49,5,Professional_Developer,8,29,Male,High School;University,USA,Java
1724,919cA0c3c01-5,HIT08_54,114,41.346,Tue 2015 Jul 07 16:16:42.60,0,5,0,0,0,0,IDK,2,I'm not familiar with this type of error. ,3,1,205Ai1c-6A95-2,3,Professional_Developer,11,34,Male,High School;University;Web,United States of America,MAGIC; C++
1726,903Ci0g3I094,HIT08_54,114,87.859,Tue 2015 Jul 07 17:29:16.75,5,2,0,1,0,0,NO,2,ch0 and ch1 evaluate to 'fr' which doesn't make the highlighted condition true.,3,1,299EC-4G-4a-3-89,4,Professional_Developer,3,33,Female,University,US,SQL; Java
1734,839cI-3C0I-477,HIT08_54,114,165.421,Wed 2015 Jul 08 00:04:09.81,5,3,0,1,0,0,NO,2,Line 104 checks if the character at position 0 and position 1 is any character from a to z. This is true since the first two characters are f and r; so this would not cause a failure.,3,1,630AE4g-9A-5-50,3,Professional_Developer,12,30,Male,High School;University;Web,United States,Javascript; Java
